Geneid,Length,Ensembl,symbol,entrezid,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000154655.15,7959,ENSG00000154655,L3MBTL4,91133,0.29164488870088245,5.0411592011108795,3.650700394746105,0.0024231562608105534,0.17607074444089837,-1.4669101107980156
ENSG00000196653.12,3273,ENSG00000196653,ZNF502,91392,0.34135578435855063,4.544759041847304,3.6457275981158275,0.0024477887317972406,0.17607074444089837,-1.475940954896255
ENSG00000172638.13,5397,ENSG00000172638,EFEMP2,30008,-0.38625625116322304,5.110957601858108,-3.6401495358166858,0.0024757195642169504,0.17607074444089837,-1.48205304355134
ENSG00000117226.12,4284,ENSG00000117226,GBP3,2635,0.5763193175053489,5.854578064366673,3.727552373939115,0.002474130714179139,0.17607074444089837,-1.4970338348435526
ENSG00000170379.20,6409,ENSG00000170379,TCAF2,285966,0.25379540146369894,4.452441164331846,3.6369934685949294,0.002491664751231472,0.17607074444089837,-1.5009470777053133
ENSG00000169193.12,3547,ENSG00000169193,CCDC126,90693,0.44639400093385806,3.3292982466958487,3.5551621813220686,0.002943196541398836,0.1902523865321399,-1.5080475392342798
ENSG00000105519.18,2551,ENSG00000105519,CAPS,828,-0.36119290808750204,6.040044763908011,-3.6585898948838396,0.002384587267738368,0.17607074444089837,-1.512016737755956
ENSG00000167674.15,4286,ENSG00000167674,CTB-50L17.10,84717,-0.24135547953038206,5.493764918172743,-3.631378453449264,0.0025202891621015563,0.17607074444089837,-1.5161738329830072
ENSG00000174358.16,5270,ENSG00000174358,SLC6A19,340024,1.2251832587371858,3.485886025241675,3.6746432142593433,0.003131234342962308,0.19457324907346724,-1.520891536050467
ENSG00000165476.14,5215,ENSG00000165476,REEP3,221035,0.2921573266332489,5.567646783242871,3.6434156501200783,0.002459326557927263,0.17607074444089837,-1.5218141040782127
ENSG00000151466.12,8980,ENSG00000151466,SCLT1,132320,0.2856145701287529,5.609905270339808,3.620483994140851,0.0025767749455343296,0.17658676406441953,-1.528730525336229
ENSG00000204463.12,5310,ENSG00000204463,BAG6,7917,-0.2651435868915666,6.631888303172426,-3.6574486654984546,0.0023901278479933896,0.17607074444089837,-1.5296926858519129
ENSG00000100726.15,4239,ENSG00000100726,TELO2,9894,-0.4366305842935674,3.1429111817842847,-3.529897997284254,0.003098574230201876,0.19453845642061962,-1.5501631373467966
ENSG00000164168.8,4709,ENSG00000164168,TMEM184C,55751,0.25073421333410906,5.454108830513994,3.627680000479425,0.002539323857411577,0.17607074444089837,-1.5593643203825662
ENSG00000037757.14,3466,ENSG00000037757,MRI1,84245,-0.44240396089293954,3.7244501005648867,-3.529669103080426,0.0031000189572312556,0.19453845642061962,-1.5666518181548748
ENSG00000174574.16,2688,ENSG00000174574,AKIRIN1,79647,0.23446078922184732,6.361683745650925,3.6327997425914536,0.0025130125242765326,0.17607074444089837,-1.5791382771696219
ENSG00000079112.10,3878,ENSG00000079112,CDH17,1015,1.7414567711545095,2.0639857956810377,3.663121610692812,0.0031919607025456915,0.1954732298176187,-1.588331069850967
ENSG00000158022.6,2573,ENSG00000158022,TRIM63,84676,0.8695604873162496,1.5534462938423266,3.6011722141862292,0.002680052087259706,0.18053677192019463,-1.6073854920677806
ENSG00000067066.17,14134,ENSG00000067066,SP100,6672,0.4357995687504532,7.4087309871583855,3.627031304596255,0.002646453197267667,0.18016997059483442,-1.6097378547077223
ENSG00000198440.9,8060,ENSG00000198440,ZNF583,147949,0.2612160350230983,4.361425995320693,3.545465819093546,0.003001883277622295,0.19210552035143874,-1.6267710733285883
ENSG00000117620.15,18235,ENSG00000117620,SLC35A3,23443,0.2768824534559098,5.443431691026678,3.590081782719015,0.002741234200800714,0.1831713521996809,-1.6290963618022785
ENSG00000080815.19,9947,ENSG00000080815,PSEN1,5663,0.27772889393247713,6.100834614782277,3.6045484475713567,0.0026617006307690016,0.18024924006990717,-1.6299007727615589
ENSG00000065675.15,3295,ENSG00000065675,PRKCQ,5588,0.4734852977849222,3.805138310913477,3.496765045112021,0.0033148922319566204,0.19813115412851068,-1.6301334994623558
ENSG00000120159.13,3160,ENSG00000120159,CAAP1,79886,0.286054652314351,4.563470982094036,3.5337092906328706,0.0030746172865773157,0.19453845642061962,-1.6361587793212564
ENSG00000256043.3,2903,ENSG00000256043,CTSO,1519,0.40537497598281114,4.120912952247421,3.5185366440403367,0.0031711064342052034,0.1954732298176187,-1.647266895088972
ENSG00000121931.16,3502,ENSG00000121931,LRIF1,55791,0.2670800904818291,4.83188707489638,3.5583563575647355,0.0029241173535353828,0.1902523865321399,-1.6490477610482381
ENSG00000161921.16,2795,ENSG00000161921,CXCL16,58191,0.5280414067584096,3.679213172335388,3.4721031581570045,0.0034856777408369456,0.19963293263614668,-1.6522728682531156
ENSG00000130332.15,1686,ENSG00000130332,LSM7,51690,-0.38671956469164304,4.414422318376316,-3.506777467819308,0.0032479727851375552,0.19701802690509748,-1.6573084814318308
ENSG00000184227.8,1686,ENSG00000184227,ACOT1,641371,-0.5522339561467879,1.6869365357659774,-3.5154147956523047,0.0031913333568584137,0.1954732298176187,-1.6622692905301117
ENSG00000104635.14,6937,ENSG00000104635,SLC39A14,23516,0.5981230774238337,3.4160739636323325,3.4860351096537623,0.003434698107174404,0.19963293263614668,-1.6648912378820624
ENSG00000274523.5,4196,ENSG00000274523,RCC1L,81554,-0.29549023685871756,4.239738349906399,-3.500322651181965,0.0032909575887180797,0.19813115412851068,-1.67253917650699
ENSG00000114455.13,3627,ENSG00000114455,HHLA2,11148,1.5177560192464978,3.0752746815481022,3.580522232667926,0.0036786586574745627,0.2038231695108958,-1.6728867398058478
ENSG00000173218.15,9045,ENSG00000173218,VANGL1,81839,0.38614040032509855,4.586880130375787,3.55549271919598,0.0029412164141194353,0.1902523865321399,-1.6787697929115444
ENSG00000125458.7,1533,ENSG00000125458,NT5C,30833,-0.4710279914294926,3.2533936290191052,-3.45061935583703,0.003641623362308425,0.20353335115364862,-1.6918739869437873
ENSG00000196562.14,6657,ENSG00000196562,SULF2,55959,0.7636392140974726,4.294994434986824,3.6237245286976156,0.003315702168891305,0.19813115412851068,-1.6927939960034015
ENSG00000152315.5,2289,ENSG00000152315,KCNK13,56659,1.0261480580432951,1.397569912401571,3.5053468145548226,0.0033521522721260896,0.19813115412851068,-1.6939880554734659
ENSG00000170445.15,7528,ENSG00000170445,HARS,3035,-0.3208959570460763,5.301496407909707,-3.5295614152981245,0.0031006988913045083,0.19453845642061962,-1.6964790889931853
ENSG00000156642.17,4032,ENSG00000156642,NPTN,27020,0.3270680431069488,5.524224125047627,3.5591860890545064,0.00291918162857929,0.1902523865321399,-1.6969029172676962
ENSG00000173085.15,2774,ENSG00000173085,COQ2,27235,0.6041014358077477,2.3406035901170372,3.433608559806533,0.0037700399079979097,0.2079859516485571,-1.7227344432660088
ENSG00000110244.7,1471,ENSG00000110244,APOA4,337,1.8669122711872106,4.020260984353312,3.5925610430061865,0.004136989576569005,0.21242863383853539,-1.7384978839063363
ENSG00000175895.4,3157,ENSG00000175895,PLEKHF2,79666,0.30137373901627207,6.011243640954177,3.5477328037528437,0.002988058072399685,0.19210552035143874,-1.7418761666179545
ENSG00000143061.18,7400,ENSG00000143061,IGSF3,3321,0.34572384977370696,5.010033670643481,3.5246830755698246,0.0031316578880486168,0.19457324907346724,-1.7542323127449206
ENSG00000164181.14,4461,ENSG00000164181,ELOVL7,79993,0.5808287507256824,3.4934580201078425,3.4147723741222595,0.003917528823072426,0.2118076997521908,-1.7657907945828386
ENSG00000106366.9,3156,ENSG00000106366,SERPINE1,5054,0.5098711239497806,2.7601820861650843,3.4079768857849744,0.003972142652248239,0.2118076997521908,-1.7659154038604887
ENSG00000186470.14,7042,ENSG00000186470,BTN3A2,11118,0.7869848382282165,3.8334176032766205,3.4616246749244546,0.004003252673501846,0.2118076997521908,-1.7660023301365175
ENSG00000173083.15,4687,ENSG00000173083,HPSE,10855,0.4211743275793314,4.061203471424852,3.4743059755426886,0.0034700709999034604,0.19963293263614668,-1.7821284014489684
ENSG00000141744.4,1162,ENSG00000141744,PNMT,5409,-0.7287274047836783,3.278193774981987,-3.4186593203153897,0.004110085216076331,0.21242863383853539,-1.7918474163430336
ENSG00000100744.15,4567,ENSG00000100744,GSKIP,51527,0.291984307362533,4.7489981627279345,3.4730730998984596,0.00347879715520878,0.19963293263614668,-1.7992434629005896
ENSG00000140987.20,4445,ENSG00000140987,ZSCAN32,54925,0.26596839189474775,4.462272266280846,3.4592913274198076,0.0035778519568810227,0.2024722333455871,-1.8043517288116524
ENSG00000169583.13,969,ENSG00000169583,CLIC3,9022,-0.3255352361718966,7.130026764264016,-3.5105352646538193,0.0032232081077155955,0.19644685986024718,-1.8165051228180742
ENSG00000185404.16,5650,ENSG00000185404,SP140L,93349,0.4177219888837782,4.276600179482349,3.39870938993453,0.004047852137866448,0.21242863383853539,-1.8165790957701562
ENSG00000162849.16,14404,ENSG00000162849,KIF26B,55083,-0.8096566779534529,3.164663076445824,-3.389410161510162,0.00428700459495647,0.2153546734091118,-1.8225734157414357
ENSG00000205213.14,6355,ENSG00000205213,LGR4,55366,0.46777403156539066,4.956119522212179,3.507796819549072,0.0034438248280232206,0.19963293263614668,-1.8268263246183158
ENSG00000170571.12,5240,ENSG00000170571,EMB,133418,1.260364437739153,2.2620728526453022,3.4617478600672986,0.00412898041944126,0.21242863383853539,-1.8268688633046293
ENSG00000189190.10,6964,ENSG00000189190,ZNF600,162966,0.28325246767209933,4.490215280104711,3.4517675717905303,0.0036331147597537575,0.20353335115364862,-1.8307138682361703
ENSG00000123609.11,3312,ENSG00000123609,NMI,9111,0.49615862756841844,4.443091546146689,3.4049654456578384,0.003996587666245939,0.2118076997521908,-1.8338020118415965
ENSG00000124212.6,5570,ENSG00000124212,PTGIS,5740,-0.899075280420405,2.0236609812575885,-3.396670135459977,0.0044031854603650096,0.21592479198165423,-1.8382282015406721
ENSG00000042493.16,2419,ENSG00000042493,CAPG,822,-0.25069413745771296,6.144780199483499,-3.4905293129249797,0.00335726638223954,0.19813115412851068,-1.8488477739337235
ENSG00000176018.13,4459,ENSG00000176018,LYSMD3,116068,0.2591306678212115,5.784601915273046,3.488918357131955,0.003368301408677609,0.19813115412851068,-1.8519714671763898
ENSG00000101665.9,5033,ENSG00000101665,SMAD7,4092,0.3296914280733434,5.790884619669813,3.48798887705474,0.003374684866006354,0.19813115412851068,-1.8539251058858417
ENSG00000188167.9,4311,ENSG00000188167,TMPPE,643853,0.4067373640219807,2.0446018183500674,3.3578690153893054,0.004399038989806125,0.21592479198165423,-1.85712577422564
ENSG00000166822.13,5572,ENSG00000166822,TMEM170A,124491,0.212299473816981,5.583542762323603,3.470953721998643,0.0034938492781074193,0.19963293263614668,-1.8670560648727
ENSG00000147883.12,4000,ENSG00000147883,CDKN2B,1030,0.3032044065378141,5.825307722501116,3.465570032547294,0.0035323789853933247,0.20093741615132962,-1.8747400579305653
ENSG00000152229.18,4120,ENSG00000152229,PSTPIP2,9050,0.5079978319133591,2.7640326519501413,3.3426176571948596,0.004537847287804871,0.21671607252468117,-1.8774368702418296
ENSG00000275464.5,7589,ENSG00000275464,CH507-9B2.5,102724159,0.508855757383734,2.852842543185736,3.348954574197908,0.004479649842836766,0.21671607252468117,-1.8836969412787967
ENSG00000153208.17,4572,ENSG00000153208,MERTK,10461,0.2950180822010511,4.8964179798844265,3.446572447672817,0.0036717714403541337,0.2038231695108958,-1.8927761755626333
ENSG00000119953.13,5404,ENSG00000119953,SMNDC1,10285,0.23518913443636702,5.909494663134949,3.457490920122088,0.0035909990600397116,0.2024722333455871,-1.900659358457216
ENSG00000178685.14,6033,ENSG00000178685,PARP10,84875,0.5574833359560034,3.2735609350751793,3.3280332740710974,0.004674668767731339,0.21916148556114803,-1.9027882159243816
ENSG00000187908.19,9379,ENSG00000187908,DMBT1,1755,1.0676187328410358,2.638884009229939,3.389305811375276,0.004296877115789116,0.2153546734091118,-1.9031210227456858
ENSG00000074219.14,2980,ENSG00000074219,TEAD2,8463,-0.36814167982934975,4.607435039940749,-3.377844879819482,0.004223620459394901,0.2148649109715638,-1.9132679462051474
ENSG00000110446.11,6509,ENSG00000110446,SLC15A3,51296,0.9981087298307814,3.4580951395011392,3.3942626615572786,0.00494605610313366,0.22083339643211977,-1.9213503959205207
ENSG00000164414.18,1994,ENSG00000164414,SLC35A1,10559,0.6193211094664772,1.8054063670125697,3.3431675600035162,0.004532767310314664,0.21671607252468117,-1.9248282924444253
ENSG00000121380.12,5112,ENSG00000121380,BCL2L14,79370,1.1936736828212717,2.0369244208630297,3.3936938552006435,0.00455595883151421,0.21677218247044747,-1.9259317339440765
ENSG00000119965.13,3083,ENSG00000119965,C10orf88,80007,0.3196406131502121,3.6618799113864706,3.3544091762610653,0.004430152076892663,0.21641800164942443,-1.9261146571697125
ENSG00000107242.20,5092,ENSG00000107242,PIP5K1B,8395,0.3259649741899455,5.051919641591562,3.412773643080402,0.003933513788465273,0.2118076997521908,-1.9296283087825357
ENSG00000205352.11,2824,ENSG00000205352,PRR13,54458,0.39556195865891297,3.981470178053753,3.3254655149389682,0.004699180142594333,0.21917446600391485,-1.9488319762810686
ENSG00000133135.14,3418,ENSG00000133135,RNF128,79589,0.9395105176307782,1.6319860865195086,3.422633203259276,0.0038552889424674896,0.2108711246779547,-1.9519073806434535
ENSG00000116649.10,1894,ENSG00000116649,SRM,6723,-0.3011527782659691,4.673709577122879,-3.366806520559969,0.004319672667111008,0.2153546734091118,-1.9555191311743538
ENSG00000178952.11,2211,ENSG00000178952,TUFM,7284,-0.31006625298147483,5.607428185281837,-3.4132553723477046,0.003929655176973082,0.2118076997521908,-1.9557413883234398
ENSG00000172954.13,7517,ENSG00000172954,LCLAT1,253558,0.4018306027029084,3.8924150450518002,3.343855900031233,0.004526416448281644,0.21671607252468117,-1.9563739214247455
ENSG00000071073.13,9636,ENSG00000071073,MGAT4A,11320,0.4604417216731438,4.859847462897311,3.368537450689808,0.0043242558845333024,0.2153546734091118,-1.9645112596235874
ENSG00000127530.4,12208,ENSG00000127530,OR7C1,26664,-0.893070019051875,4.003241242904999,-3.4219073704341647,0.004893333905750985,0.22052739668910867,-1.9654710719250925
ENSG00000178982.10,2798,ENSG00000178982,EIF3K,27335,-0.30046660364021527,6.200699798214016,-3.4249047980624554,0.0038374879423156423,0.2107983183420511,-1.9691158835420781
ENSG00000149218.5,4651,ENSG00000149218,ENDOD1,23052,0.3138303031564478,5.245524515045872,3.4111529383630765,0.0039465233287915595,0.2118076997521908,-1.9811763926984556
ENSG00000155304.6,4153,ENSG00000155304,HSPA13,6782,0.3025773761719961,4.102479882293205,3.3609648397301446,0.004371384235034316,0.21592479198165423,-1.9915256016533638
ENSG00000166394.15,8595,ENSG00000166394,CYB5R2,51700,-0.3831858516899542,4.218418135238823,-3.3314124736815627,0.004642605636096792,0.21875969848423632,-1.9921289868781118
ENSG00000177663.14,9036,ENSG00000177663,IL17RA,23765,0.3399619017108315,3.7051385984420735,3.306749828772358,0.004881747865855762,0.22052739668910867,-2.0110194363230534
ENSG00000168268.11,4799,ENSG00000168268,NT5DC2,64943,-0.37666934596252233,6.541441981350858,-3.4062724260275337,0.004004802198611624,0.2118076997521908,-2.019982266777797
ENSG00000204439.4,2481,ENSG00000204439,C6orf47,57827,0.3367191411779622,4.1658257814513835,3.3200117413291927,0.004751666671947703,0.2197181981696002,-2.023463126848047
ENSG00000123643.13,6971,ENSG00000123643,SLC36A1,206358,0.8305024182705907,2.772817969136157,3.2735829302385446,0.005491502629564531,0.22621185666273874,-2.0291437841145408
ENSG00000130726.12,4306,ENSG00000130726,TRIM28,10155,-0.27375401024646173,7.8816198988037796,-3.38655673344544,0.004149320920355797,0.21242863383853539,-2.0306608140439844
ENSG00000176619.13,5395,ENSG00000176619,LMNB2,84823,-0.2605831810150283,6.069117405618581,-3.3881617135300965,0.004135775844354631,0.21242863383853539,-2.03153135819651
